"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.2,0.0760944640222716,-0.983713676707274,0.907619212685002
0.4,0.198719915276223,-1.94356925800778,1.74484934273156
0.6,0.379296647392348,-2.8529372937108,2.47364064631845
0.8,0.690732763272024,-3.81854380681357,3.12781104354155
1,1.03689666708982,-4.80193044036082,3.765033773271
1.2,1.34128373376736,-5.75160358983466,4.4103198560673
1.4,1.71207215003458,-6.58054928727396,4.86847713723938
1.6,2.22952701801793,-7.4968648971442,5.26733787912627
1.8,2.86925822779819,-8.49226988681066,5.62301165901247
2,3.34088515667478,-9.37560227685468,6.0347171201799
2.2,3.9200805702656,-10.342760316134,6.42267974586838
2.4,4.62279221499191,-11.2123003772887,6.58950816229676
2.6,5.40250613166735,-12.1067057001748,6.7041995685075
2.8,6.13644039696947,-12.9122624859886,6.77582208901916
3,6.75472910926785,-13.7515696914543,6.99684058218647
3.2,7.66381867978077,-14.6579837968939,6.99416511711309
3.4,8.5651190354393,-15.4855639518867,6.92044491644739
3.6,9.38534106970153,-16.0911569794794,6.70581590977785
3.8,10.1461866755331,-16.707901976717,6.5617153011839
4,11.1895418407865,-17.6483162534157,6.4587744126292
4.2,12.2861961715513,-18.4904386934085,6.20424252185713
4.4,13.0357411775295,-18.8859559136416,5.85021473611212
4.6,13.8140159110434,-19.1169710062047,5.30295509516131
4.8,14.8305999399118,-19.7935903952324,4.96299045532057
5,16.1013232969298,-20.6574948819332,4.55617158500342
5.2,16.8798466835516,-20.958050677541,4.07820399398948
5.4,17.443853598215,-20.8484182817322,3.40456468351721
5.6,18.3926882012195,-21.0921747368056,2.69948653558614
5.8,19.6648669428564,-21.7924766422325,2.12760969937603
6,20.5572098365724,-22.0644433469799,1.50723351040749
6.2,20.9429920248033,-21.7479419627793,0.804949937976076
6.4,21.6504619024005,-21.5420358091302,-0.108426093270225
6.6,22.9256519572329,-21.9459196581579,-0.979732299075003
6.8,23.8820504195031,-22.211279629248,-1.67077079025516
7,24.2244271545599,-21.7992280129893,-2.42519914157056
7.2,24.5254699746171,-21.2190563637628,-3.30641361085431
7.4,25.6134221346304,-21.2763230431358,-4.33709909149465
7.59999999999999,26.6055320721603,-21.4488845161758,-5.15664755598449
7.79999999999999,26.9504632866332,-21.0704528247684,-5.88001046186479
8,26.942156162935,-20.228475391537,-6.71368077139802
8.2,27.5729194909419,-19.9423268036719,-7.63059268727005
8.4,28.5035434461855,-19.9535793612344,-8.54996408495111
8.6,28.8487104921548,-19.6000446417949,-9.24866585035989
8.8,28.5655162989417,-18.640122113843,-9.92539418509871
9,28.6001630122899,-17.9710644706701,-10.6290985416198
9.2,29.2125770954429,-17.8012326102328,-11.4113444852101
9.4,29.4996824685477,-17.3665127257363,-12.1331697428115
9.6,29.0394276226345,-16.4460875488329,-12.5933400738016
9.8,28.4832839807533,-15.3849735156119,-13.0983104651415
10,28.680992234967,-15.0102107919304,-13.6707814430366
10.2,28.8144191792204,-14.515920680876,-14.2984984983444
10.4,28.2833579303263,-13.6652514948048,-14.6181064355215
10.6,27.3245341225534,-12.4681196209353,-14.8564145016181
10.8,27.0440875416321,-11.8037872069205,-15.2403003347116
11,27.0008213855501,-11.3502074603773,-15.6506139251728
11.2,26.489200178872,-10.5287308950354,-15.9604692838366
11.4,25.3772668703289,-9.42730000469737,-15.9499668656315
11.6,24.6390531646801,-8.52760842714136,-16.1114447375388
11.8,24.4421047743228,-8.13973250199551,-16.3023722723273
12,23.953308523799,-7.4440640739177,-16.5092444498813
12.2,22.874063993596,-6.50237028431852,-16.3716937092775
12.4,21.8415517611741,-5.57426268951742,-16.2672890716566
12.6,21.4362921951682,-5.08459693466673,-16.3516952605015
12.8,21.0456588833106,-4.7039335583927,-16.3417253249179
13,20.1447039701319,-3.98545190711946,-16.1592520630125
13.2,19.0453498208591,-3.18349328216016,-15.8618565386989
13.4,18.4105548923763,-2.60609108393808,-15.8044638084382
13.6,18.0986889042016,-2.39485666395761,-15.703832240244
13.8,17.3974155174644,-1.96951768465795,-15.4278978328065
14,16.3304430127705,-1.33713501851636,-14.9933079942541
14.2,15.6069112995845,-0.846657873741684,-14.7602534258428
14.4,15.2721891957992,-0.66477601757053,-14.6074131782286
14.6,14.7214417920604,-0.512404724074619,-14.2090370679857
14.8,13.7980377727014,-0.0777507444513775,-13.72028702825
15,12.9732223004803,0.334114271193948,-13.3073365716743
15.2,12.6203806425607,0.505267066310295,-13.125647708871
15.4,12.1219129777661,0.552605230346973,-12.674518208113
15.6,11.4236364204332,0.730339898755764,-12.153976319189
15.8,10.6176539510087,1.06658092187087,-11.6842348728795
16,10.1997665615441,1.18946174270939,-11.3892283042535
16.2,9.80618827138626,1.19272201046202,-10.9989102818483
16.4,9.23311387385279,1.18572415663274,-10.4188380304855
16.6,8.64121472843475,1.33937863098296,-9.98059335941771
16.8,8.16040656432359,1.43063020313118,-9.59103676745477
17,7.85603405507702,1.36256448619756,-9.21859854127458
17.2,7.39933558309745,1.2760830558761,-8.67541863897356
17.4,6.95240518132139,1.22926001591043,-8.18166519723182
17.6,6.54442552215319,1.24743938617876,-7.79186490833195
17.8,6.28100601630315,1.10324022676628,-7.38424624306943
18,5.98997017041456,0.954805297229264,-6.94477546764383
18.2,5.61315426193602,0.812113985030156,-6.42526824696618
18.4,5.33628518378343,0.700516230731784,-6.03680141451522
18.6,5.12062906528438,0.517619894573749,-5.63824895985812
18.8,4.97495203401176,0.261626042026483,-5.23657807603824
19,4.71224489333771,0.0594502707644672,-4.77169516410217
19.2,4.55660949058766,-0.144340832098774,-4.41226865848889
19.4,4.44004561826672,-0.358199591686204,-4.08184602658052
19.6,4.35072179581084,-0.659795422504286,-3.69092637330656
19.8,4.26103134321618,-0.913330700895822,-3.34770064232036
20,4.17944626441208,-1.1714967935486,-3.00794947086348
20.2,4.1766765367205,-1.4436952757018,-2.7329812610187
20.4,4.15796895286232,-1.74673780891417,-2.41123114394816
20.6,4.17438076804957,-2.04136830930744,-2.13301245874213
20.8,4.1851287817722,-2.30693749687581,-1.87819128489638
21,4.29295080274121,-2.64349849522927,-1.64945230751195
21.2,4.35756433934562,-2.95769286946173,-1.39987146988389
21.4,4.42151836484519,-3.2631565739724,-1.15836179087278
21.6,4.53936670656367,-3.50750259041571,-1.03186411614797
21.8,4.72592641580183,-3.84645278142816,-0.879473634373668
22,4.90497870426968,-4.19136974875321,-0.713608955516472
22.2,5.00417250447953,-4.48612627480968,-0.518046229669848
22.4,5.20006650227859,-4.72608879105681,-0.473977711221773
