"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
116.800000000001,-1.59929464723478,2.84177261780374,-1.24247797056896
117.000000000001,-1.60599938750094,2.73668717548527,-1.13068778798434
117.200000000001,-1.74098212447989,2.58730481766235,-0.846322693182458
117.400000000001,-1.98094844964657,2.58590369852041,-0.604955248873839
117.600000000001,-2.12471380693735,2.64468614376527,-0.519972336827929
117.800000000001,-2.10038298880042,2.54289938067507,-0.442516391874653
118.000000000001,-2.13848608475807,2.34033676293105,-0.201850678172977
118.200000000001,-2.32360549371204,2.23467809669686,0.0889273970151772
118.400000000001,-2.48062922523459,2.26016374741266,0.220465477821929
118.600000000001,-2.46808200301187,2.18788837589466,0.280193627117202
118.800000000001,-2.41473870909416,1.96396335604843,0.450775353045726
119.000000000001,-2.51676837017539,1.77356697840662,0.74320139176877
119.200000000001,-2.66373344758648,1.72918677699325,0.934546670593229
119.400000000001,-2.66792829024876,1.69217293626979,0.975755353978969
119.600000000001,-2.54859110574685,1.47567681853711,1.07291428720974
119.800000000001,-2.53908181944608,1.21979088457632,1.31929093486976
120.000000000001,-2.65304627928332,1.10394912355064,1.54909715573269
120.200000000001,-2.66134775035562,1.0668448572165,1.59450289313913
120.400000000001,-2.52246659055847,0.895978986135395,1.62648760442307
120.600000000001,-2.40662618429873,0.604708269052072,1.80191791524666
120.800000000001,-2.44571279880946,0.419487754617293,2.02622504419216
121.000000000001,-2.47009890870867,0.358263989444423,2.11183491926425
121.200000000001,-2.32448934815535,0.244059304007065,2.08043004414829
121.400000000001,-2.12716041881879,-0.0336216387355477,2.16078205755434
121.600000000001,-2.07199104298096,-0.286446344034008,2.35843738701497
121.800000000001,-2.09557116016658,-0.373017078471006,2.46858823863759
122.000000000001,-1.96440690433516,-0.446644891393424,2.41105179572858
122.200000000001,-1.72575251658676,-0.669895063009955,2.39564757959672
122.400000000001,-1.57921132382352,-0.951821376485452,2.53103270030897
122.600000000001,-1.55991636416835,-1.07880967980294,2.6387260439713
122.800000000001,-1.47537687766364,-1.11491006915593,2.59028694681957
123.000000000001,-1.22210107052079,-1.26137861824601,2.48347968876681
123.200000000001,-0.99487792417404,-1.52289222004636,2.5177701442204
123.400000000001,-0.920979579158558,-1.69993508306346,2.62091466222202
123.600000000001,-0.863204280421759,-1.71396306270452,2.57716734312628
123.800000000001,-0.635114547236106,-1.78177834863364,2.41689289586974
124.000000000002,-0.351551440471559,-1.99484695015769,2.34639839062925
124.200000000002,-0.215213817261443,-2.19337672132449,2.40859053858593
124.400000000002,-0.157450271943563,-2.22044731144158,2.37789758338514
124.600000000002,0.00872833461765959,-2.20377833065953,2.19504999604187
124.800000000002,0.310420761079525,-2.33937467477397,2.02895391369444
125.000000000002,0.516107500041486,-2.52714771790741,2.01104021786592
125.200000000002,0.572990268911937,-2.58172057740699,2.00873030849505
125.400000000002,0.684385947262861,-2.50978273881027,1.82539679154741
125.600000000002,0.950281357400698,-2.54302651722195,1.59274515982125
125.800000000002,1.20513067816484,-2.69998512864777,1.49485445048294
126.000000000002,1.27988817739453,-2.76302169299379,1.48313351559926
126.200000000002,1.33430710720217,-2.67312510672225,1.33881799952008
126.400000000002,1.52836697243407,-2.59761471510522,1.06924774267115
126.600000000002,1.79215497302708,-2.68211363802519,0.889958664998106
126.800000000002,1.91500358388561,-2.7537068646969,0.83870328081129
127.000000000002,1.91565500236765,-2.66088431524069,0.745229312873039
127.200000000002,2.03146549879172,-2.50508589092758,0.473620392135853
127.400000000002,2.26614815137192,-2.48632764126158,0.220179489889651
127.600000000002,2.42460515034687,-2.55231848139958,0.127713331052705
127.800000000002,2.40441948515526,-2.46480814939989,0.0603886642446345
128.000000000002,2.42387720188029,-2.26450687251934,-0.159370329360954
128.200000000002,2.59861032515712,-2.14127070842371,-0.457339616733414
128.400000000002,2.76178177707373,-2.1599536989737,-0.601828078100036
128.600000000002,2.76506174635215,-2.1111675367819,-0.653894209570252
128.800000000002,2.69705423908774,-1.88984259167831,-0.807211647409428
129.000000000002,2.77925830309457,-1.68578840020269,-1.09346990289188
129.200000000002,2.93483740176454,-1.63312493344928,-1.30171246831525
129.400000000002,2.95027625447487,-1.60698252688691,-1.34329372758796
129.600000000002,2.82871286397676,-1.40566148380927,-1.42305138016748
129.800000000002,2.7979010654526,-1.14196993120375,-1.65593113424885
130.000000000002,2.90711384112336,-1.00932545027587,-1.89778839084749
130.200000000002,2.93094043083749,-0.973712528012111,-1.95722790282538
130.400000000002,2.79934890726405,-0.828152133960654,-1.9711967733034
130.600000000002,2.66183389220618,-0.531480486540068,-2.13035340566612
130.800000000002,2.6849397099109,-0.326060656538394,-2.35887905337251
131.000000000002,2.72835816356552,-0.264912350900572,-2.46344581266495
131.200000000002,2.58968192424699,-0.166076179406334,-2.42360574484065
131.400000000002,2.38189469268928,0.0999349997659666,-2.48182969245525
131.600000000002,2.30547798410204,0.371145817259537,-2.67662380136157
131.800000000002,2.33232683687366,0.469361070115317,-2.80168790698898
