"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
82.8000000000003,-0.564873549977363,-2.54909668593128,3.11397023590865
83.0000000000003,-0.336403453603841,-2.64147722703254,2.97788068063638
83.2000000000003,0.0420031372026688,-2.82082683651559,2.77882369931292
83.4000000000003,0.420070356365016,-3.07999788592274,2.65992752955772
83.6000000000003,0.66905746329983,-3.3038628123107,2.63480534901087
83.8000000000003,0.859037349704155,-3.37571021984074,2.51667287013658
84.0000000000004,1.11039376531745,-3.37274215707532,2.26234839175786
84.2000000000004,1.49159988593098,-3.46816209027326,1.97656220434228
84.4000000000004,1.85760596960713,-3.63738143440529,1.77977546479816
84.6000000000004,2.06529290585681,-3.73285043626645,1.66755753040964
84.8000000000004,2.22739438202341,-3.68962573690276,1.46223135487935
85.0000000000004,2.46850878942274,-3.58172782522679,1.11321903580405
85.2000000000004,2.80557928018726,-3.58234739008572,0.776768109898462
85.4000000000004,3.10142935227606,-3.65173301315926,0.550303660883202
85.6000000000004,3.22458915887514,-3.61003260692588,0.385443448050736
85.8000000000004,3.32582986593061,-3.44483090901576,0.11900104308514
86.0000000000004,3.53114493015061,-3.24799254758246,-0.283152382568147
86.2000000000004,3.78072961803121,-3.16599664379738,-0.614732974233823
86.4000000000004,3.95453499477237,-3.13551029110597,-0.819024703666404
86.6000000000004,3.95714280363992,-2.95680441344088,-1.00033839019904
86.8000000000004,3.98818978080619,-2.68486785220362,-1.30332192860257
87.0000000000004,4.13311525740721,-2.43122553791115,-1.70188971949606
87.2000000000004,4.26897191289963,-2.30058524671901,-1.96838666618062
87.4000000000004,4.29090640732365,-2.17679959911878,-2.11410680820487
87.6000000000005,4.17853054908967,-1.88019152819489,-2.29833902089478
87.8000000000005,4.14853294513408,-1.53903058556682,-2.60950235956726
88.0000000000005,4.22846954858213,-1.29096405528593,-2.9375054932962
88.2000000000005,4.23048955411425,-1.15154124749866,-3.07894830661559
88.4000000000005,4.10119550864996,-0.935040405278281,-3.16615510337168
88.6000000000005,3.91138886584453,-0.556643246069631,-3.3547456197749
88.8000000000005,3.85518062333218,-0.235939492398479,-3.6192411309337
89.0000000000005,3.85274685071922,-0.051399051057727,-3.8013477996615
89.2000000000005,3.70837883634158,0.095608823551813,-3.80398765989339
89.4000000000005,3.46072371965692,0.406311212009709,-3.86703493166663
89.6000000000005,3.25815334691936,0.777435550717037,-4.0355888976364
89.8000000000005,3.20471807715847,0.986215819524083,-4.19093389668256
90.0000000000005,3.0735469954947,1.10774803422997,-4.18129502972467
90.2000000000005,2.79959259466173,1.30314014615247,-4.1027327408142
90.4000000000005,2.52010094436643,1.65421037409592,-4.17431131846236
90.6000000000005,2.37729068380615,1.90101134252844,-4.2783020263346
90.8000000000005,2.28868853384522,1.98417133811113,-4.27285987195635
91.0000000000006,2.01265567253893,2.10196057873091,-4.11461625126984
91.2000000000006,1.69386328740049,2.36465874084845,-4.05852202824894
91.4000000000006,1.49511364544121,2.6322024608929,-4.12731610633411
91.6000000000006,1.41414248273667,2.68916067880605,-4.10330316154272
91.8000000000006,1.1927628751302,2.7343142596103,-3.9270771347405
92.0000000000006,0.85390750402632,2.91068029147008,-3.7645877954964
92.2000000000006,0.635236094649829,3.14519833420105,-3.78043442885088
92.4000000000006,0.54730535094023,3.2013673420847,-3.74867269302493
92.6000000000006,0.398346195782722,3.16917139521337,-3.56751759099609
92.8000000000006,0.0682083760114085,3.27478338822539,-3.3429917642368
93.0000000000006,-0.164482879632084,3.4557904933436,-3.29130761371151
93.2000000000006,-0.243784805434658,3.51497716692156,-3.2711923614869
93.4000000000006,-0.340023548682033,3.42066695385827,-3.08064340517623
93.6000000000006,-0.6267439041813,3.45678109056586,-2.83003718638456
93.8000000000006,-0.874986616289225,3.59716483069608,-2.72217821440686
94.0000000000006,-0.940574252802684,3.65410904617705,-2.71353479337437
94.2000000000006,-1.00430898186317,3.53123086913593,-2.52692188727276
94.4000000000007,-1.23380717815595,3.49365141396411,-2.25984423580816
94.6000000000007,-1.49320824330789,3.60836854328269,-2.1151602999748
94.8000000000007,-1.54844144116454,3.65360356666392,-2.10516212549937
95.0000000000007,-1.5797131424479,3.52305317537003,-1.94334003292213
95.2000000000007,-1.75851872085765,3.42579326650932,-1.66727454565167
95.4000000000007,-2.01189094690282,3.51003357041478,-1.49814262351196
95.6000000000007,-2.07347609327689,3.54627540626885,-1.47279931299196
95.8000000000007,-2.06768959416902,3.41857612953121,-1.35088653536219
96.0000000000007,-2.2055731541004,3.27184607829839,-1.06627292419799
96.2000000000007,-2.43714105477971,3.31209586057204,-0.874954805792332
96.4000000000007,-2.51652954174979,3.34907605944995,-0.832546517700161
96.6000000000007,-2.47620348482014,3.2212075907821,-0.745004105961954
96.8000000000007,-2.57084239250588,3.03662797517715,-0.465785582671269
97.0000000000007,-2.776098593422,3.01631439925434,-0.240215805832343
97.2000000000007,-2.88085999708401,3.05909461780644,-0.178234620722431
97.4000000000007,-2.81628799528725,2.9256377301586,-0.109349734871345
97.6000000000007,-2.85553148687426,2.71000892616071,0.145522560713554
97.8000000000007,-3.03520690519737,2.62242770651824,0.41277919867913
98.0000000000008,-3.15073541913022,2.65329460460541,0.497440814524805
98.2000000000008,-3.08448981548857,2.52824868772966,0.556241127758912
98.4000000000008,-3.05372659210918,2.28690601355212,0.766820578557066
98.6000000000008,-3.19038839261401,2.12870820188691,1.0616801907271
98.8000000000008,-3.30324488639296,2.11648833323153,1.18675655316143
99.0000000000008,-3.25365056249229,2.02590423268264,1.22774632980965
99.2000000000008,-3.14706543933492,1.7600914395985,1.38697399973642
99.4000000000008,-3.20580564937997,1.5345400289827,1.67126562039726
99.6000000000008,-3.31207783664141,1.45852362684293,1.85355420979847
99.8000000000008,-3.27111376119541,1.3947361196317,1.87637764156371
100.000000000001,-3.11072795798104,1.13816399557024,1.97256396241081
100.200000000001,-3.05644343393842,0.845532001771084,2.21091143216734
100.400000000001,-3.13269021295503,0.699332723996616,2.43335748895841
100.600000000001,-3.0928368182841,0.623062450234517,2.46977436804959
100.800000000001,-2.9094458502953,0.424729468116716,2.48471638217859
101.000000000001,-2.73949557662786,0.0901937169171469,2.64930185971072
101.200000000001,-2.72005635032537,-0.140916613815152,2.86097296414053
101.400000000001,-2.70689110384249,-0.240766600639888,2.94765770448238
101.600000000001,-2.51431042475489,-0.380179573707743,2.89448999846264
101.800000000001,-2.25950834715285,-0.67787154325465,2.9373798904075
102.000000000001,-2.11408798350687,-0.991409516086646,3.10549749959352
102.200000000001,-2.072949781731,-1.13338637805752,3.20633615978852
102.400000000001,-1.92525649356894,-1.22585074741493,3.15110724098387
102.600000000001,-1.62653358080514,-1.43126630612516,3.0577998869303
102.800000000001,-1.36483393150195,-1.74252877903819,3.10736271054013
103.000000000001,-1.23575967377357,-1.96778857908387,3.20354825285744
103.200000000001,-1.13150178974395,-2.02904366713431,3.16054545687826
103.400000000001,-0.86812575810096,-2.12545200792337,2.99357776602434
103.600000000001,-0.520809000196089,-2.35304051335896,2.87384951355505
103.800000000001,-0.287101865422661,-2.60283855468735,2.88994042011001
104.000000000001,-0.158588296630124,-2.71385147274786,2.87243976937798
104.200000000001,0.0145828283765729,-2.70779732820993,2.69321449983335
104.400000000001,0.344610066810894,-2.79518951414338,2.45057944733249
104.600000000001,0.685867823743554,-2.99038901882305,2.3045211950795
