"Time [ms]","Moving1.Torque [NewtonMeter]"
0,0
0.2,-0.0194722023292237
0.4,0.0248445569863484
0.6,-0.00815449431197161
0.8,-0.227723896524384
1,-0.565877151683741
1.2,-0.265235995448637
1.4,0.54765340102269
1.6,-0.591130896917356
1.8,-0.905020317315532
2,-0.91554485187088
2.2,1.2284663721162
2.4,0.337654854532272
2.6,-1.5381313930838
2.8,-1.17897713113686
3,-1.31998988146083
3.2,0.196627979628607
3.4,-2.73131994904594
3.6,-3.21836170616171
3.8,-2.7786057309285
4,-2.65044248740711
4.2,-1.302866185832
4.4,-3.46971567376437
4.6,-1.04201815587007
4.8,-2.90598193637099
5,-2.19305180069035
5.2,-3.16096546468945
5.4,-5.19831007074854
5.6,-4.45339295952091
5.8,-6.69631257800869
6,-2.94012250944716
6.2,-6.36259699122533
6.4,-6.51364163763473
6.6,-7.31782596662056
6.8,-7.5401792735634
7,-4.78647196411042
7.2,-9.55014048155609
7.4,-6.47234677432233
7.59999999999999,-7.82994089110084
7.79999999999999,-6.40978121301794
7.99999999999999,-10.3962554364974
8.2,-13.0300863588635
8.4,-10.5004422302804
8.6,-12.4872679084483
8.8,-12.6422225993078
9,-16.8144959138318
9.2,-12.1707909516661
9.4,-12.4242206635268
9.6,-15.3808700832283
9.8,-17.6354568619962
10,-19.5948889113704
10.2,-14.4091726142945
10.4,-17.2409436890954
10.6,-18.8024066271678
10.8,-18.4893175831684
11,-15.6742540773129
11.2,-16.0088189783165
11.4,-21.1402700446951
11.6,-22.4967747548628
11.8,-21.1553781063529
12,-18.4039884553093
12.2,-21.9443554682329
12.4,-24.6191456667104
12.6,-19.9561747332546
12.8,-19.1291999454688
13,-19.3084918087751
13.2,-24.3737731474621
13.4,-22.466487857871
13.6,-18.7415886186702
13.8,-20.6759891260276
14,-23.1280662522754
14.2,-24.3115794872223
14.4,-17.8478463742716
14.6,-19.4845336518413
14.8,-20.7172390349768
15,-22.5839274277405
15.2,-17.9943858219242
15.4,-16.1077414229884
15.6,-19.7419357899723
15.8,-19.6635988880589
16,-17.8797513121771
16.2,-13.8577393431564
16.4,-15.4304488226026
16.6,-17.3405800118678
16.8,-15.464772825897
17,-12.5257266089119
17.2,-12.227455520097
17.4,-14.2979297233493
17.6,-12.989469464958
17.8,-10.62251971141
18,-9.25515575407267
18.2,-10.0121886331864
18.4,-10.0588932194269
18.6,-7.62438292544949
18.8,-6.21769044338147
19,-6.30582261773912
19.2,-6.56580135749162
19.4,-4.94145480595423
19.6,-3.37377999695199
19.8,-2.90178546601459
20,-3.00692622135086
20.2,-2.23771861225685
20.4,-0.619773899320506
20.6,0.328869608871613
20.8,0.247810917858365
21,0.550474474648267
21.2,1.83904533275187
21.4,2.99631371808269
21.6,3.16100985123108
21.8,3.00486657572086
22,3.87983182276538
22.2,5.09211011877121
22.4,5.74293035103627
22.6,5.11932664269179
22.8,5.30023356212957
23,6.58748626388071
23.2,7.47595179090529
23.4,6.94900963426067
23.6,6.03364233130803
23.8,7.03760912738255
24,8.38345881050925
24.2,8.29014577727542
24.4,6.71061800757057
24.6,7.12816071075562
24.8,9.08967658560944
25,9.37395888238676
25.2,7.75254155816805
25.4,6.3793655131262
25.6,8.9098682553107
25.8,9.23779404757185
26,7.72646600293866
26.2,5.84704213593969
26.4,6.40189673573194
26.6,8.64679916104151
26.7999999999999,6.78564598351102
26.9999999999999,4.64176207820236
27.1999999999999,4.20523635478219
27.3999999999999,7.14277443061298
27.5999999999999,6.7770203072274
27.7999999999999,3.64505690473295
27.9999999999999,3.01046588402812
28.1999999999999,4.19603409820417
28.3999999999999,5.49349794618832
28.5999999999999,2.25269458166314
28.7999999999999,0.114674240556021
28.9999999999999,1.07605592536461
29.1999999999999,2.83700933604436
29.3999999999999,1.8161883865558
29.5999999999999,-2.13504836345601
29.7999999999999,-1.62890358503448
29.9999999999999,-0.677151428258153
30.1999999999999,0.10524461147811
30.3999999999999,-2.83183688588212
30.5999999999999,-5.1481157458432
30.7999999999999,-2.55271683296734
30.9999999999999,-2.03506988829433
31.1999999999999,-3.52613819335616
31.3999999999999,-6.53734278813494
31.5999999999999,-6.01444978234403
31.7999999999999,-4.63562827236145
31.9999999999999,-4.92871415552947
32.1999999999999,-7.64915503474774
32.3999999999999,-9.15601910694274
32.5999999999999,-6.14213543063179
32.7999999999999,-6.47484326680278
32.9999999999999,-8.44983519520876
33.1999999999999,-9.68128058478857
33.3999999999999,-8.96943314707604
33.5999999999999,-7.01575912715515
33.7999999999999,-8.62944421870916
33.9999999999999,-10.3150353904487
34.1999999999999,-10.2286285804839
34.3999999999999,-7.91097307765425
34.5999999999999,-8.50612862770823
34.7999999999999,-10.2682197567112
34.9999999999999,-10.7052801712348
35.1999999999999,-9.06726887748153
35.3999999999999,-7.68852481518718
35.5999999999999,-9.46079399663144
35.7999999999999,-10.209833997318
35.9999999999999,-8.92721665860324
36.1999999999999,-7.49560930143776
36.3999999999999,-8.03551870596747
36.5999999999999,-9.40179398109547
36.7999999999999,-8.620496810765
36.9999999999999,-7.1179481131201
37.1999999999999,-6.7087344263888
37.3999999999999,-7.93525272019356
37.5999999999999,-7.84054893895421
37.7999999999999,-6.17429181634605
