"Time [ms]","Moving1.Torque [NewtonMeter]"
0,0
0.2,-0.0208623438607867
0.4,0.0860466663573825
0.6,0.125582706263621
0.8,-0.128296850336635
1,-0.235614932820444
1.2,0.124395365160076
1.4,0.837745546267176
1.6,-0.570549712625575
1.8,-0.86842476544639
2,-1.09251504356164
2.2,0.726801888133718
2.4,0.756996371348134
2.6,-1.8015534843503
2.8,-0.672731863522419
3,-0.457563435685878
3.2,0.824569425322138
3.4,-2.55462004372638
3.6,-1.8587083197257
3.8,-1.36209491166185
4,-3.10112473143098
4.2,-0.500611972812226
4.4,-2.83116924475047
4.6,-2.00272270387827
4.8,-4.79641866379231
5,-3.58367029654915
5.2,-1.91326446217319
5.4,-4.18341614121691
5.6,-4.63015909672565
5.8,-9.26825497122677
6,-3.01793594469317
6.2,-4.71520281990484
6.4,-8.68444843595395
6.6,-11.6044398115123
6.8,-8.44542164686732
7,-3.2596077274031
7.2,-12.1542874325658
7.4,-12.4216241195521
7.59999999999999,-12.0036047807812
7.79999999999999,-7.1537525900396
8,-10.7327265310259
8.2,-18.0852282905251
8.4,-15.6291873314162
8.6,-12.6565945586032
8.8,-10.6111172083875
9,-21.4204663784892
9.2,-18.8184296944854
9.4,-14.619654883374
9.6,-14.748317559083
9.8,-19.8054187230253
10,-23.1619926756903
10.2,-18.1184023724698
10.4,-17.354678035241
10.6,-21.0022714977883
10.8,-25.0283546011542
11,-22.6020573639927
11.2,-18.1852250678553
11.4,-23.0719356064205
11.6,-24.8778808756278
11.8,-23.9558361774928
12,-19.6006515682463
12.2,-21.9538730872853
12.4,-26.0604232813292
12.6,-22.7433035898842
12.8,-23.0550524667104
13,-21.3894189790339
13.2,-26.1484166475889
13.4,-24.4358991077487
13.6,-21.2716383687863
13.8,-21.4306476134515
14,-24.0535689523389
14.2,-25.5176803444551
14.4,-18.8085620855516
14.6,-20.8237674816034
14.8,-22.3896394105253
15,-22.9916088960593
15.2,-19.5816171937596
15.4,-17.6999179067166
15.6,-20.5926437969972
15.8,-20.3539175898666
16,-18.8290532749273
16.2,-14.6033969359153
16.4,-16.2313727786697
16.6,-18.1434251359694
16.8,-15.7604967058436
17,-13.4087353703765
17.2,-13.1434643569599
17.4,-14.6088251249385
17.6,-13.1263167602951
17.8,-11.0970845359471
18,-9.66275477441343
18.2,-10.2159312371354
18.4,-10.3761321206942
18.6,-7.71846533989114
18.8,-6.46776259610768
19,-6.76208557178587
19.2,-7.05250676995757
19.4,-5.22801494540666
19.6,-3.58746266372506
19.8,-3.16271808928306
20,-3.20258207364479
20.2,-2.31018303656941
20.4,-0.627125746974082
20.6,0.227090319136301
20.8,0.174820718845427
21,0.391366068570518
21.2,1.77567430804007
21.4,3.02465684848625
21.6,3.07703826188376
21.8,2.88483910888869
22,4.02725501176336
22.2,5.35872225110536
22.4,5.75348992512289
22.6,5.25276320188355
22.8,5.47963632035699
23,6.77871721756978
23.2,7.70034152197769
23.4,7.09161091848625
23.6,6.16010848495023
23.8,7.79736209652009
24,9.02891734367281
24.2,8.47790249793026
24.4,7.08681020288564
24.6,7.53891886848545
24.8,9.2570686915231
25,8.96512187158812
25.2,7.75273472460589
25.4,6.37983399061267
25.6,8.66175185310984
25.8,9.31232137346643
26,7.50730944466088
26.2,5.90346633579274
26.4,6.63904054713045
26.6,8.73324834540618
26.7999999999999,6.47593442279755
26.9999999999999,4.89107286062142
27.1999999999999,4.22444444859156
27.3999999999999,6.57263501041387
27.5999999999999,6.34226209613929
27.7999999999999,3.1159956080628
27.9999999999999,2.3623982094475
28.1999999999999,3.42694203284955
28.3999999999999,5.38079389333367
28.5999999999999,1.80035132434465
28.7999999999999,-0.225939478865926
28.9999999999999,0.840079679850135
29.1999999999999,2.21845737156038
29.3999999999999,0.977808709326439
29.5999999999999,-2.54823738276707
29.7999999999999,-2.39382630168337
29.9999999999999,-1.13271128294813
30.1999999999999,-0.106886012607378
30.3999999999999,-3.32514497787196
30.5999999999999,-5.7129655696224
30.7999999999999,-3.01483867351884
30.9999999999999,-2.70510667295909
31.1999999999999,-4.6413010737221
31.3999999999999,-7.25544250748083
31.5999999999999,-6.51741536930502
31.7999999999999,-5.00664001458138
31.9999999999999,-5.75155698102423
32.1999999999999,-8.0887044126056
32.3999999999999,-9.55178883372913
32.5999999999999,-6.46360588090972
32.7999999999999,-6.90407535188626
32.9999999999999,-9.23945426750077
33.1999999999999,-10.0638838281788
33.3999999999999,-8.87559613096157
33.5999999999999,-7.47878124665938
33.7999999999999,-9.47086612225949
33.9999999999999,-10.6959666186917
34.1999999999999,-10.5090909053933
34.3999999999999,-8.20486355482377
34.5999999999999,-8.78498614521224
34.7999999999999,-10.8202687112899
34.9999999999999,-10.5052697496341
35.1999999999999,-9.01286890828249
35.3999999999999,-8.11923192709646
35.5999999999999,-10.0545423425429
35.7999999999999,-10.3483053981942
35.9999999999999,-9.19085461798335
36.1999999999999,-7.80859007049013
36.3999999999999,-8.36893894043887
36.5999999999999,-9.5351244530521
36.7999999999999,-8.63500686753323
36.9999999999999,-7.17951561398009
37.1999999999999,-6.88600181269537
37.3999999999999,-8.2749709536193
37.5999999999999,-7.85612889112418
37.7999999999999,-6.21472530138579
37.9999999999999,-5.56165436287092
38.1999999999999,-6.12629120325057
38.3999999999999,-6.43779794341977
38.5999999999999,-5.06004144651259
38.7999999999999,-3.92948158914866
38.9999999999999,-3.9960452910949
39.1999999999999,-4.52687340003634
39.3999999999999,-3.87677064876769
39.5999999999999,-2.39979504893475
39.7999999999999,-2.11942824823356
