Wall time,Step,Value
1727450619.7512472,8690,1.0
1727450620.0259662,8691,1.0
1727450621.0265644,8695,1.0
1727450629.5816329,8727,1.0
1727450633.5367153,8741,1.0
1727450640.6979706,8768,1.0
1727450642.2970872,8774,1.0
1727450643.3466954,8778,1.0
1727450648.0423055,8796,1.0
1727450649.3528101,8801,1.0
1727450653.4025426,8816,1.0
1727450654.1672108,8819,1.0
1727450654.8779097,8822,1.0
1727450660.5340385,8843,1.0
1727450663.6576586,8854,1.0
1727450667.0378983,8867,1.0
1727450667.3241966,8868,1.0
1727450669.9508507,8878,1.0
1727450670.738938,8881,1.0
1727450671.7280676,8885,1.0
1727450676.3281348,8902,1.0
1727450676.8787572,8904,1.0
1727450677.6980662,8907,1.0
1727450683.4284678,8928,1.0
1727450683.9984336,8930,1.0
1727450685.3135767,8935,1.0
1727450688.3022933,8946,1.0
1727450690.4185703,8954,1.0
1727450691.5395148,8958,1.0
1727450695.8890927,8975,1.0
1727450697.5123298,8981,1.0
1727450700.2492228,8991,1.0
1727450700.7635639,8993,1.0
1727450702.240023,8999,1.0
1727450703.5218313,9004,1.0
1727450706.019249,9009,1.0
1727450706.8892987,9012,1.0
1727450710.7696538,9027,1.0
1727450711.0591757,9028,1.0
1727450718.129636,9055,1.0
1727450720.259612,9063,1.0
1727450722.7599592,9073,1.0
1727450725.6596951,9084,1.0
1727450730.9851735,9105,0.5
1727450735.3502893,9122,1.0
1727450735.636508,9123,1.0
1727450743.7427783,9155,1.0
1727450743.9905736,9156,1.0
1727450745.5104938,9162,1.0
1727450758.992334,9214,1.0
1727450759.4846253,9216,1.0
1727450761.308974,9223,1.0
1727450762.0711799,9226,1.0
1727450763.841188,9233,1.0
1727450770.853368,9260,1.0
1727450776.481694,9281,1.0
1727450779.1740172,9291,1.0
1727450783.3446279,9307,1.0
1727450783.8383665,9309,1.0
1727450784.362119,9311,1.0
1727450785.6968749,9316,1.0
1727450794.0426137,9348,1.0
1727450795.3050663,9353,1.0
1727450798.0146565,9364,1.0
1727450798.2958322,9365,1.0
1727450798.5434482,9366,1.0
1727450799.3626156,9369,1.0
1727450803.5488827,9385,1.0
1727450810.677873,9412,1.0
1727450811.502905,9415,1.0
1727450816.6487033,9435,1.0
1727450818.1760921,9441,1.0
1727450818.444142,9442,1.0
1727450825.1538975,9468,1.0
1727450826.9837103,9475,1.0
1727450828.6939182,9482,1.0
1727450837.123996,9515,1.0
1727450837.8571324,9518,1.0
1727450842.7943363,9537,1.0
1727450843.0444522,9538,1.0
1727450845.305978,9547,1.0
1727450847.224346,9554,1.0
1727450847.9741042,9557,1.0
1727450849.7043629,9564,1.0
1727450850.5045867,9567,1.0
1727450855.3800433,9586,1.0
1727450856.144736,9589,1.0
1727450858.92598,9600,1.0
1727450861.7248235,9611,1.0
1727450864.4498775,9621,1.0
1727450864.9862256,9623,1.0
1727450865.247595,9624,1.0
1727450865.9950075,9627,1.0
1727450872.165071,9651,1.0
1727450873.4394155,9656,1.0
1727450873.6754117,9657,1.0
1727450874.7153022,9661,1.0
1727450879.8277013,9680,1.0
1727450880.0754437,9681,1.0
1727450882.4253376,9690,1.0
1727450884.455539,9698,1.0
1727450887.4342976,9710,1.0
1727450896.7961156,9747,1.0
1727450897.5431466,9750,1.0
1727450899.9305406,9759,1.0
1727450900.197462,9760,1.0
1727450901.686052,9766,1.0
1727450902.1964293,9768,1.0
1727450904.574186,9777,1.0
1727450913.5868227,9812,1.0
1727450914.8200753,9817,1.0
1727450920.8172553,9840,1.0
1727450921.6068459,9843,1.0
1727450922.357183,9846,1.0
1727450924.6996243,9855,1.0
1727450931.8774824,9883,1.0
1727450938.1177065,9907,1.0
1727450940.7429788,9917,1.0
1727450954.9068232,9972,1.0
1727450956.5481513,9978,1.0
1727450957.724929,9982,1.0
1727450958.5784721,9985,1.0
1727450961.4485698,9996,1.0
1727450962.187395,9999,1.0
