Wall time,Step,Value
1727450177.6353843,6145,2.8610108984139515e-06
1727450177.960142,6147,2.8252493393665645e-06
1727450178.2903042,6149,2.849089241863112e-06
1727450181.7420475,6172,3.1471097372559598e-06
1727450183.100828,6181,3.8027560549380723e-06
1727450183.540132,6184,3.4928177683468675e-06
1727450185.9804788,6200,4.219970833219122e-06
1727450187.6107376,6211,4.124610313738231e-06
1727450187.8903437,6213,3.2663224374118727e-06
1727450188.8139982,6219,3.6596995869331295e-06
1727450190.8707716,6232,1.1956187336181756e-05
1727450191.6128738,6237,35.09596633911133
1727450192.7742827,6244,13.375968933105469
1727450193.6709445,6250,7.7698259353637695
1727450195.620848,6263,0.07511886954307556
1727450199.4549038,6289,1.2910006262245588e-05
1727450203.0543406,6312,5.006748779123882e-06
1727450203.6393766,6316,4.589523086906411e-06
1727450203.7838626,6317,4.517998604569584e-06
1727450204.8472762,6324,3.969643785239896e-06
1727450207.4374785,6341,3.1232677883963333e-06
1727450209.1364243,6352,2.7418016088631703e-06
1727450210.7412736,6363,2.4557018605264602e-06
1727450211.8141322,6370,2.300731011928292e-06
1727450212.7293801,6376,2.1934433789283503e-06
1727450216.3770242,6400,1.835817784012761e-06
1727450224.574141,6455,1.3709038739762036e-06
1727450225.2219782,6459,1.3709038739762036e-06
1727450227.186801,6472,1.323220317317464e-06
1727450229.452192,6487,1.2397741784297978e-06
1727450230.6721792,6495,1.2040114825140336e-06
1727450230.812144,6496,1.192090621771058e-06
1727450231.38516,6500,1.192090621771058e-06
1727450232.892235,6510,1.168248900285107e-06
1727450234.3822975,6520,1.1324862043693429e-06
1727450234.5429945,6521,1.1324862043693429e-06
1727450234.6919808,6522,1.1205653436263674e-06
1727450235.919004,6530,1.0967235084535787e-06
1727450238.9822347,6550,1.0609608125378145e-06
1727450242.5751374,6574,1.025198230308888e-06
1727450243.6328318,6581,1.025198230308888e-06
1727450244.0595663,6584,1.0013563951360993e-06
1727450245.6428633,6594,9.775145599633106e-07
1727450246.9725962,6603,9.536728384773596e-07
1727450247.4626145,6606,9.536728384773596e-07
1727450248.943917,6616,9.417519208909653e-07
1727450249.6753395,6621,9.417519208909653e-07
1727450255.1631234,6657,8.940683642322256e-07
1727450256.4731019,6666,8.940683642322256e-07
1727450256.792207,6668,8.940683642322256e-07
1727450257.4317567,6672,8.821474466458312e-07
1727450258.344703,6678,8.821475034892501e-07
1727450258.7979398,6681,8.821475034892501e-07
1727450259.8582141,6688,8.821475034892501e-07
1727450261.0734107,6696,8.583056683164614e-07
1727450261.5490289,6699,8.702265859028557e-07
1727450262.7680945,6707,8.702265859028557e-07
1727450263.3331275,6711,8.46384750730067e-07
1727450263.9131422,6715,8.344638899870915e-07
1727450267.3385746,6738,8.344638899870915e-07
1727450267.967985,6742,8.22543029244116e-07
1727450269.0537598,6749,8.106221685011405e-07
1727450269.6403084,6753,8.344639468305104e-07
1727450271.303743,6764,8.22543029244116e-07
1727450273.0937734,6776,7.987013077581651e-07
1727450275.490716,6792,8.106222253445594e-07
1727450279.204308,6817,7.867804470151896e-07
1727450281.4537318,6832,8.225431997743726e-07
1727450283.5539196,6846,8.344641742041858e-07
1727450284.7665343,6854,8.463850349471613e-07
1727450285.92607,6862,8.583059525335557e-07
1727450286.9040291,6868,8.821477877063444e-07
1727450287.074098,6869,8.940687052927387e-07
1727450291.2814429,6895,9.775151283974992e-07
1727450293.5348282,6909,1.060961380972003e-06
1727450297.6172423,6934,1.1563286079763202e-06
1727450300.164717,6951,1.275537670153426e-06
1727450302.1148396,6963,1.3589838090410922e-06
1727450302.5820096,6966,1.3709047834709054e-06
1727450303.534818,6972,1.4066674793866696e-06
1727450306.4979677,6990,1.597401819708466e-06
1727450306.8049111,6992,1.6093226804514416e-06
1727450309.6115127,7010,1.83581983037584e-06
1727450310.1968231,7014,1.907344994833693e-06
1727450313.4903324,7035,2.1815255877299933e-06
1727450314.195017,7039,2.2292090307018952e-06
1727450315.3713365,7046,2.336497118449188e-06
1727450317.4051957,7059,2.6106763471034355e-06
1727450318.3386433,7065,2.670280991878826e-06
1727450320.4452157,7079,2.908698206738336e-06
1727450322.232362,7091,3.0517478535330156e-06
1727450324.497955,7106,3.2782443213363877e-06
1727450325.6655018,7114,3.349769713167916e-06
1727450325.8055954,7115,3.337849420859129e-06
1727450329.065693,7137,3.9577330426254775e-06
1727450329.6806958,7141,3.743156639757217e-06
1727450331.785843,7155,4.255755357007729e-06
1727450333.6764178,7167,4.148466814513085e-06
1727450333.815812,7168,4.315357728046365e-06
1727450334.9018574,7175,4.625298970495351e-06
1727450337.0920446,7189,4.649136371881468e-06
1727450338.0357447,7195,4.851794528804021e-06
1727450339.0763316,7202,4.363042990007671e-06
1727450339.3860633,7204,5.626635811495362e-06
1727450340.7360482,7213,4.82794530398678e-06
1727450341.0560603,7215,4.780274593940703e-06
1727450341.2572424,7216,5.543200586544117e-06
1727450344.1060126,7235,5.221344508754555e-06
1727450344.5459473,7238,5.531283932214137e-06
1727450345.9013307,7247,4.946594715118408
1727450347.8689053,7260,1.308472752571106
1727450351.457683,7284,3.278236818005098e-06
1727450353.800571,7300,2.408018872301909e-06
1727450355.466865,7311,2.0742354536196217e-06
1727450358.1268651,7329,1.7523725546197966e-06
1727450359.6785944,7339,1.6212429727602284e-06
1727450359.8136218,7340,1.609322112017253e-06
1727450360.696946,7346,1.5377968338725623e-06
1727450361.727005,7353,1.478192416470847e-06
1727450362.379957,7357,1.4424298342419206e-06
1727450362.5266798,7358,1.4424298342419206e-06
1727450362.6918702,7359,1.4424298342419206e-06
1727450365.9872339,7381,1.3113001386955148e-06
1727450366.137018,7382,1.2993792779525393e-06
1727450366.821735,7386,1.2755374427797506e-06
1727450367.1169527,7388,1.2874584172095638e-06
1727450368.4670076,7397,1.2636166957236128e-06
1727450369.1020892,7401,1.263616582036775e-06
1727450373.4406567,7430,1.2397749742376618e-06
1727450373.587649,7431,1.2397749742376618e-06
1727450374.9499826,7440,1.2278539998078486e-06
1727450375.4121614,7443,1.2278539998078486e-06
1727450376.4575546,7450,1.2636166957236128e-06
1727450377.9571705,7460,1.2636166957236128e-06
1727450378.1123102,7461,1.2636166957236128e-06
1727450378.3975596,7463,1.2636166957236128e-06
1727450379.1076155,7468,1.275537670153426e-06
1727450380.0220156,7474,1.2874585308964015e-06
1727450380.6074102,7478,1.2874585308964015e-06
1727450380.8974323,7480,1.2755375564665883e-06
1727450383.241452,7496,1.3232212268121657e-06
1727450384.157805,7502,1.3232212268121657e-06
1727450384.3173993,7503,1.3232212268121657e-06
1727450385.4975154,7511,1.3589839227279299e-06
1727450388.3778117,7530,1.4305093145594583e-06
1727450390.9779809,7547,1.4662720104752225e-06
1727450394.8582015,7573,1.5974019333953038e-06
1727450398.3479517,7596,1.7166108818855719e-06
1727450400.2982795,7609,1.7881361600302625e-06
1727450400.7385778,7612,1.8119779952030513e-06
1727450405.38085,7643,1.978870159291546e-06
1727450405.5687397,7644,1.978870159291546e-06
1727450407.9185197,7660,2.0861582470388385e-06
1727450408.0584342,7661,2.0861582470388385e-06
1727450409.5783038,7671,2.1576834114966914e-06
1727450410.0321517,7674,2.1696043859265046e-06
1727450410.3284092,7676,2.145762437066878e-06
1727450411.9683838,7687,2.2530502974404953e-06
1727450412.9316692,7693,2.3007339677860728e-06
1727450413.3747742,7696,2.3126547148422105e-06
1727450413.9527445,7700,2.3364964363281615e-06
1727450416.5925498,7718,2.4557050437579164e-06
1727450416.7341013,7719,2.4437840693281032e-06
1727450417.326393,7723,2.5033884867298184e-06
1727450417.7529879,7726,2.5033884867298184e-06
1727450418.0488281,7728,2.5272302082157694e-06
1727450420.138935,7742,2.6583597900753375e-06
1727450420.7239578,7746,2.6941222586174263e-06
1727450422.4489858,7757,2.7656474230752792e-06
1727450422.9188666,7760,2.78948914456123e-06
1727450425.9404001,7780,2.956380740215536e-06
1727450427.1016574,7788,3.063668373215478e-06
1727450428.5793114,7798,3.123272790617193e-06
1727450428.7362123,7799,3.1232725632435177e-06
1727450430.4883633,7810,3.2424811706732726e-06
1727450433.915202,7833,3.5047396522713825e-06
1727450434.6291986,7838,3.504739424897707e-06
1727450437.249893,7855,3.731235210580053e-06
1727450443.8302155,7899,4.184225417702692e-06
1727450443.9650245,7900,4.124621227674652e-06
1727450444.5917714,7904,4.124621227674652e-06
1727450445.2197807,7908,4.172304215899203e-06
1727450447.9397442,7926,4.327273018134292e-06
1727450448.7961373,7932,4.804107447853312e-06
1727450455.5239658,7975,4.863706635660492e-06
1727450456.7664008,7983,5.233256615611026e-06
1727450457.940361,7991,5.197494374442613e-06
1727450458.0902598,7992,4.696821179095423e-06
1727450460.665483,8009,5.0902008297271095e-06
1727450462.5557048,8022,4.923316737404093e-06
1727450463.1905117,8026,5.2094146667514e-06
1727450464.8705394,8037,5.2332388804643415e-06
1727450466.7355783,8049,5.745842372562038e-06
1727450467.2061143,8052,6.675666554656345e-06
1727450467.528878,8054,5.006753326597391e-06
1727450468.1101842,8058,5.555106781685026e-06
1727450469.2606845,8066,4.708732831204543e-06
1727450479.3335755,8126,5.865022558282362e-06
1727450480.3211892,8132,5.316704118740745e-06
1727450480.48127,8133,4.875626473221928e-06
1727450483.251387,8150,13.24300479888916
1727450484.3311234,8157,0.8261976838111877
1727450487.886244,8180,5.5311943469860125e-06
1727450488.5632627,8184,4.2437850424903445e-06
1727450490.391834,8195,2.6345021524321055e-06
1727450490.8651402,8198,2.4199291601689765e-06
1727450493.637018,8215,1.5973970448612818e-06
1727450495.251662,8221,1.4305056765806512e-06
1727450498.717524,8234,1.1682475360430544e-06
1727450504.284366,8254,9.17909517283988e-07
1727450506.9995854,8263,8.344634352397406e-07
1727450511.2954686,8279,7.271755180227046e-07
1727450511.7806392,8281,7.152546572797291e-07
1727450514.1879802,8290,6.675711006209895e-07
1727450516.6321924,8299,6.318084615486441e-07
1727450518.6664205,8307,5.841248480464856e-07
1727450524.1726875,8327,5.602831265605346e-07
1727450524.6528745,8329,5.364412913877459e-07
1727450525.3957868,8332,5.364412913877459e-07
1727450525.8839011,8334,5.245203738013515e-07
1727450527.4561949,8340,5.12599513058376e-07
1727450530.763122,8352,4.887576778855873e-07
1727450531.0203145,8353,4.887576778855873e-07
1727450532.739177,8360,4.649158427127986e-07
1727450533.4631863,8363,4.76836760299193e-07
1727450534.7551594,8368,4.649158427127986e-07
1727450536.55332,8375,4.529949535481137e-07
1727450537.0605736,8377,4.529949535481137e-07
1727450550.8102949,8428,3.9339036561614193e-07
1727450553.738563,8439,3.6954853044335323e-07
1727450554.5436997,8442,3.6954853044335323e-07
1727450555.841938,8447,3.6954853044335323e-07
1727450559.9840643,8463,3.457066952705645e-07
1727450561.133857,8467,3.457066952705645e-07
1727450561.3873703,8468,3.457066952705645e-07
1727450561.944334,8470,3.457066952705645e-07
1727450564.6966114,8480,3.3378577768417017e-07
1727450565.725439,8484,3.3378577768417017e-07
1727450566.7371724,8488,3.3378577768417017e-07
1727450569.1552393,8497,3.0994394251138147e-07
1727450569.434407,8498,3.0994394251138147e-07
1727450570.7542894,8503,2.980230249249871e-07
1727450571.7842536,8507,2.980230249249871e-07
1727450572.0644228,8508,2.980230249249871e-07
1727450576.0744421,8523,3.099439993548003e-07
1727450584.0649643,8554,2.861021357603022e-07
1727450587.2300506,8566,2.861021357603022e-07
1727450589.0148022,8573,2.861021357603022e-07
1727450590.330079,8578,2.861021357603022e-07
1727450594.0250313,8592,2.861021641820116e-07
1727450596.2950275,8601,2.861021641820116e-07
1727450600.2254949,8616,2.7418124659561727e-07
1727450603.1032395,8627,2.861021641820116e-07
1727450604.9853568,8634,2.861021641820116e-07
1727450605.2356086,8635,2.861021641820116e-07
1727450607.605791,8644,2.861021641820116e-07
1727450617.6775908,8682,3.3378586294929846e-07
1727450618.4362988,8685,3.457067805356928e-07
1727450618.9259164,8687,3.457067805356928e-07
1727450619.7512472,8690,3.457067805356928e-07
1727450620.0259662,8691,3.457067805356928e-07
1727450621.0265644,8695,3.5762769812208717e-07
1727450629.5816329,8727,4.05311396889374e-07
1727450633.5367153,8741,4.52995038813242e-07
1727450640.6979706,8768,5.245204874881892e-07
1727450642.2970872,8774,5.245204874881892e-07
1727450643.3466954,8778,5.48362322660978e-07
1727450648.0423055,8796,6.198878281793441e-07
1727450649.3528101,8801,6.675714416815026e-07
1727450653.4025426,8816,7.271759727700555e-07
1727450654.1662035,8819,7.271759727700555e-07
1727450654.8779097,8822,7.510177510994254e-07
1727450660.5335255,8843,8.702267564331123e-07
1727450663.6576586,8854,9.417522051080596e-07
1727450667.0378983,8867,1.0490402928553522e-06
1727450667.323486,8868,1.0251984576825635e-06
1727450669.9508507,8878,1.1086447102570673e-06
1727450670.738938,8881,1.132486545429856e-06
1727450671.7280676,8885,1.1801701020885957e-06
1727450676.3281348,8902,1.3232207720648148e-06
1727450676.8787572,8904,1.335141746494628e-06
1727450677.6980662,8907,1.335141746494628e-06
1727450683.4284678,8928,1.4901132772138226e-06
1727450683.9984336,8930,1.525875859442749e-06
1727450685.3135767,8935,1.5377968338725623e-06
1727450688.3022933,8946,1.7046889979610569e-06
1727450690.4180632,8954,1.6927682509049191e-06
1727450691.5386798,8958,1.7642936427364475e-06
1727450695.8890927,8975,1.847739667937276e-06
1727450697.5110836,8981,2.3364939352177316e-06
1727450700.2492228,8991,2.1934449705440784e-06
1727450700.7635639,8993,2.2172853277879767e-06
1727450702.240023,8999,2.1934449705440784e-06
1727450703.5218313,9004,2.491466375431628e-06
1727450706.019249,9009,2.2172871467773803e-06
1727450706.8892987,9012,2.706040959310485e-06
1727450710.7666469,9027,2.3722579953755485e-06
1727450711.0591757,9028,2.443783387207077e-06
1727450718.129636,9055,2.586834398243809e-06
1727450720.259612,9063,2.5749116048245924e-06
1727450722.7599592,9073,2.980219278470031e-06
1727450725.6596951,9084,3.1232721084961668e-06
1727450730.9851735,9105,26.9416446685791
1727450735.3502893,9122,0.046805862337350845
1727450735.636508,9123,0.0024412393104285
1727450743.7427783,9155,3.313986098874011e-06
1727450743.9905736,9156,3.254382818340673e-06
1727450745.5104938,9162,2.81331745100033e-06
1727450758.992334,9214,1.311298433392949e-06
1727450759.4846253,9216,1.2755359648508602e-06
1727450761.308974,9223,1.1920899396500317e-06
1727450762.0711799,9226,1.1563272437342675e-06
1727450763.841188,9233,1.0848020792764146e-06
1727450770.853368,9260,8.583054977862048e-07
1727450776.481694,9281,7.510175237257499e-07
1727450779.1740172,9291,7.033339670670102e-07
1727450783.3446279,9307,6.556504104082705e-07
1727450783.8383665,9309,6.437294928218762e-07
1727450784.362119,9311,6.437294928218762e-07
1727450785.6968749,9316,6.198877144925063e-07
1727450794.0426137,9348,5.602831834039534e-07
1727450795.3050663,9353,5.48362322660978e-07
1727450798.0146565,9364,5.245204874881892e-07
1727450798.2958322,9365,5.245204874881892e-07
1727450798.5434482,9366,5.245204874881892e-07
1727450799.3626156,9369,5.245204874881892e-07
1727450803.5488827,9385,5.006786523154005e-07
1727450810.677873,9412,4.7683681714261184e-07
1727450811.502905,9415,4.7683681714261184e-07
1727450816.6487033,9435,4.529949535481137e-07
1727450818.1760921,9441,4.410740643834288e-07
1727450818.444142,9442,4.649158995562175e-07
1727450825.1538975,9468,4.1723222921064007e-07
1727450826.9837103,9475,4.1723222921064007e-07
1727450828.6939182,9482,4.1723222921064007e-07
1727450837.123996,9515,3.81469476451457e-07
1727450837.8571324,9518,3.81469476451457e-07
1727450842.7943363,9537,4.0531134004595515e-07
1727450843.0444522,9538,3.933904224595608e-07
1727450845.305978,9547,4.0531134004595515e-07
1727450847.224346,9554,3.933904224595608e-07
1727450847.9741042,9557,3.933904224595608e-07
1727450849.7043629,9564,3.8146953329487587e-07
1727450850.5045867,9567,3.8146953329487587e-07
1727450855.3800433,9586,3.933904508812702e-07
1727450856.1437356,9589,3.933904508812702e-07
1727450858.92598,9600,3.933904508812702e-07
1727450861.7248235,9611,4.4107414964855707e-07
1727450864.4498775,9621,4.291532320621627e-07
1727450864.9862256,9623,4.291532320621627e-07
1727450865.247595,9624,4.291532320621627e-07
1727450865.9950075,9627,4.291532320621627e-07
1727450872.165071,9651,4.6491598482134577e-07
1727450873.4354365,9656,4.6491598482134577e-07
1727450873.6754117,9657,4.6491598482134577e-07
1727450874.7153022,9661,4.5299509565666085e-07
1727450879.8277013,9680,4.768369024077401e-07
1727450880.0754437,9681,4.887578484158439e-07
1727450882.4253376,9690,4.887578484158439e-07
1727450884.455539,9698,4.887578484158439e-07
1727450887.4342976,9710,4.887578484158439e-07
1727450896.7961156,9747,4.768369024077401e-07
1727450897.5431466,9750,4.768369024077401e-07
1727450899.9305406,9759,4.887578484158439e-07
1727450900.1964576,9760,4.887578484158439e-07
1727450901.686052,9766,4.887578484158439e-07
1727450902.1964293,9768,5.006787091588194e-07
1727450904.574186,9777,5.245205443316081e-07
1727450913.5816236,9812,5.602832970907912e-07
1727450914.8190753,9817,5.841251322635799e-07
1727450920.8172553,9840,6.437297201955516e-07
1727450921.6068459,9843,6.675715553683403e-07
1727450922.3521733,9846,6.914132768542913e-07
1727450924.6996243,9855,7.390969471998687e-07
1727450931.8774824,9883,9.417523756383162e-07
1727450938.1177065,9907,1.1324867728035315e-06
1727450940.7379735,9917,1.2159330253780354e-06
1727450954.9068232,9972,1.657005896049668e-06
1727450956.5481513,9978,1.740452148624172e-06
1727450957.723423,9982,1.8238976053908118e-06
1727450958.5784721,9985,1.752372781993472e-06
1727450961.4485698,9996,1.8596605286802514e-06
1727450962.187395,9999,1.955027528310893e-06
