"Time [ms]","Moving1.Torque [NewtonMeter]"
0,0
0.2,-0.020810372406501
0.4,0.0862740438473577
0.6,0.126274798843779
0.8,-0.126551020352513
1,-0.231271652134944
1.2,0.124892810796702
1.4,0.83543258731212
1.6,-0.577043748206146
1.8,-0.856270678526023
2,-1.08408474083599
2.2,0.72993914771945
2.4,0.757407632965635
2.6,-1.77309161433823
2.8,-0.651202840263931
3,-0.45734760863091
3.2,0.849788465168164
3.4,-2.58269675837253
3.6,-1.85467641835145
3.8,-1.35992180552673
4,-3.17515870777866
4.2,-0.510289645481753
4.4,-2.89059238453963
4.6,-2.03559616573701
4.8,-4.90223605411879
5,-3.65026168955413
5.2,-1.83099441310122
5.4,-4.17075535932094
5.6,-4.70902714447627
5.8,-9.25316822507086
6,-2.91989003928993
6.2,-4.75602324248909
6.4,-8.88106743453047
6.6,-11.6964297591899
6.8,-8.48807646414907
7,-3.19834960741553
7.2,-12.2376728604049
7.4,-12.7284627934913
7.59999999999999,-12.238851442542
7.79999999999999,-7.14866025161318
8,-10.8225275888005
8.2,-18.3990088547577
8.4,-16.0337360096372
8.6,-12.7901661574219
8.8,-10.7087395967069
9,-21.9405639149892
9.2,-19.2135370452499
9.4,-14.9309106255885
9.6,-14.8994643529056
9.8,-20.269852930199
10,-23.8274857792847
10.2,-18.5599333959838
10.4,-17.5978446135568
10.6,-21.3242685448241
10.8,-25.6757132494701
11,-23.1972720877369
11.2,-18.5989850044024
11.4,-23.400606720168
11.6,-25.4551791247156
11.8,-24.579366596503
12,-20.0451045964379
12.2,-22.3584518964836
12.4,-26.6590019867732
12.6,-23.4604683341223
12.8,-23.5869863139487
13,-21.7568070376056
13.2,-26.730673642656
13.4,-25.1358325923847
13.6,-21.8621333278141
13.8,-21.9110882191561
14,-24.458724830696
14.2,-26.0923243680684
14.4,-19.3491267430201
14.6,-21.2629035716044
14.8,-22.7676191305158
15,-23.5412018941958
15.2,-20.0558635503788
15.4,-18.0629568927162
15.6,-20.9087400453511
15.8,-20.8217530966215
16,-19.3289263055845
16.2,-14.8850323034555
16.4,-16.4931967732331
16.6,-18.4076690462452
16.8,-16.1168490629642
17,-13.7005655345822
17.2,-13.3501403500304
17.4,-14.8289468204534
17.6,-13.325852412389
17.8,-11.2469496355008
18,-9.7518241492836
18.2,-10.3143086802548
18.4,-10.5198004540393
18.6,-7.85444053439171
18.8,-6.5427530967928
19,-6.77181081660003
19.2,-7.1242391403292
19.4,-5.2832885054606
19.6,-3.60657482082336
19.8,-3.11427089304434
20,-3.17218183318111
20.2,-2.26548967701126
20.4,-0.545039949223148
20.6,0.343575382217286
20.8,0.269468757795939
21,0.467675515205349
21.2,1.90107491876921
21.4,3.18788220483385
21.6,3.24802396005363
21.8,3.01830879464589
22,4.21969755448816
22.2,5.58394428796759
22.4,5.97286635152627
22.6,5.42532865577476
22.8,5.67063267472777
23,7.0547136716953
23.2,7.96759886434776
23.4,7.31686444745304
23.6,6.38202265899315
23.8,8.08235840147657
24,9.33924531342807
24.2,8.78615177097533
24.4,7.36743434350554
24.6,7.81431215307931
24.8,9.54995219167259
25,9.24457715622704
25.2,8.04119123348737
25.4,6.65113100209564
25.6,9.00182024964526
25.8,9.62597053877622
26,7.71715571227091
26.2,6.14840382890233
26.4,6.90484853114033
26.6,9.06256701986042
26.7999999999999,6.63299000184702
26.9999999999999,5.0694401587278
27.1999999999999,4.39769227471492
27.3999999999999,6.77986233038471
27.5999999999999,6.50339017926321
27.7999999999999,3.19953017638696
27.9999999999999,2.45214954400647
28.1999999999999,3.53243128351434
28.3999999999999,5.4876849429112
28.5999999999999,1.84079249827316
28.7999999999999,-0.255843495585977
28.9999999999999,0.884535059862425
29.1999999999999,2.2615905237636
29.3999999999999,1.01547532632389
29.5999999999999,-2.67575331363024
29.7999999999999,-2.53064756196839
29.9999999999999,-1.22906687462302
30.1999999999999,-0.170419913653459
30.3999999999999,-3.41790312432747
30.5999999999999,-5.90822279863103
30.7999999999999,-3.26996360372965
30.9999999999999,-2.951322008025
31.1999999999999,-4.83002310785554
31.3999999999999,-7.53793257954445
31.5999999999999,-6.82505763471036
31.7999999999999,-5.3438221063908
31.9999999999999,-6.02447271345167
32.1999999999999,-8.44878240466064
32.3999999999999,-10.0003459390151
32.5999999999999,-6.78603653090565
32.7999999999999,-7.21954053644497
32.9999999999999,-9.60104492528328
33.1999999999999,-10.5052203295737
33.3999999999999,-9.35211100163099
33.5999999999999,-7.83759379754053
33.7999999999999,-9.6965650117223
33.9999999999999,-11.0803734543452
34.1999999999999,-10.992539050669
34.3999999999999,-8.60543274468382
34.5999999999999,-9.14722870983341
34.7999999999999,-11.1829318330144
34.9999999999999,-10.905800073212
35.1999999999999,-9.39001092184148
35.3999999999999,-8.40162058807364
35.5999999999999,-10.3794981085914
35.7999999999999,-10.7302364328374
35.9999999999999,-9.46031867738078
36.1999999999999,-8.06203448033776
36.3999999999999,-8.58352439282307
36.5999999999999,-9.80024978692571
36.7999999999999,-8.95527068671993
36.9999999999999,-7.4224011689049
37.1999999999999,-7.08960646641136
37.3999999999999,-8.46712971980844
37.5999999999999,-8.05729117434738
37.7999999999999,-6.39566209237808
37.9999999999999,-5.69806848317543
38.1999999999999,-6.24309317964093
38.3999999999999,-6.59563008746257
38.5999999999999,-5.16741090414595
38.7999999999999,-3.96838683110697
38.9999999999999,-4.00821805028734
39.1999999999999,-4.60875598753435
39.3999999999999,-3.9457393597861
39.5999999999999,-2.40491746246261
39.7999999999999,-2.07141311466686
39.9999999999999,-2.62330288645698
40.1999999999999,-2.32650852938163
40.3999999999999,-0.940769153094379
40.5999999999999,-0.156971295827377
40.7999999999999,-0.424349779332475
40.9999999999999,-0.479712680508644
41.1999999999999,0.455368877322086
41.3999999999999,1.52392917541552
41.5999999999999,1.58376641374458
41.7999999999999,1.06275717713792
41.9999999999999,1.61293088052111
42.1999999999999,2.81481937057095
42.3999999999999,3.22119643277404
42.5999999999999,2.61300445810726
42.7999999999999,2.77555234761193
42.9999999999999,3.89828456980166
43.1999999999999,4.43320729814028
43.3999999999998,4.10656986356806
43.5999999999998,3.73476900465184
43.7999999999998,4.40248012720533
43.9999999999998,5.26234169667636
44.1999999999998,5.23451003397669
44.3999999999998,4.35699269965054
44.5999999999998,4.54427632644093
44.7999999999998,5.81719636830863
44.9999999999998,5.78179379552074
45.1999999999998,4.87865824156109
45.3999999999998,4.69675477276367
45.5999999999998,5.49038695432056
45.7999999999998,5.89159159917832
45.9999999999998,5.2997278083737
46.1999999999998,4.48656066699026
46.3999999999998,4.61880517711822
46.5999999999998,5.82226088580091
46.7999999999998,5.25192364131643
46.9999999999998,3.95637298457096
47.1999999999998,4.06372191912803
47.3999999999998,4.83180954218697
47.5999999999998,4.80387102000992
47.7999999999998,3.55590767145447
47.9999999999998,2.95077100128578
48.1999999999998,3.31307253787172
48.3999999999998,4.01081040223463
48.5999999999998,3.17573177326441
48.7999999999998,1.73155124863373
48.9999999999998,2.24320343568537
49.1999999999998,2.75611694983799
49.3999999999998,2.35616019466821
49.5999999999998,0.844457317617426
49.7999999999998,0.585173052980702
49.9999999999998,1.36811157044858
50.1999999999998,1.20758400468018
50.3999999999998,0.222967884746362
50.5999999999998,-0.983196033930802
50.7999999999998,-0.207100430582203
50.9999999999998,0.111816148467283
51.1999999999998,-0.575951054467486
51.3999999999998,-1.93832099478085
51.5999999999998,-1.94029494743975
51.7999999999998,-0.877924359590407
51.9999999999998,-1.50362988956713
52.1999999999998,-2.55351896635377
52.3999999999998,-3.2217926559265
52.5999999999998,-2.38238429340589
52.7999999999998,-2.28391201201637
52.9999999999998,-3.14772436471154
53.1999999999998,-3.93361194096716
53.3999999999998,-3.79656722052817
53.5999999999998,-2.72714876555163
53.7999999999998,-3.46134372239845
53.9999999999998,-4.41790759717052
54.1999999999998,-4.33665340538998
54.3999999999998,-3.57820042861
54.5999999999998,-3.60412788081541
54.7999999999998,-4.39378265352702
54.9999999999998,-4.65962053562883
55.1999999999998,-4.27122868355193
55.3999999999998,-3.5474559347504
55.5999999999998,-4.2313147400903
55.7999999999998,-5.02128304964387
55.9999999999998,-4.26104492303824
56.1999999999998,-3.63638055844308
56.3999999999998,-3.83262387704859
56.5999999999998,-4.40143143406933
56.7999999999998,-4.25847728092139
56.9999999999998,-3.52015623962762
57.1999999999998,-3.17494700317792
57.3999999999998,-3.67974932590085
57.5999999999998,-4.04550422218158
57.7999999999998,-3.19901788220128
57.9999999999998,-2.60740651369385
58.1999999999998,-2.91037181138025
58.3999999999998,-3.23426104395188
58.5999999999998,-2.77880100625833
58.7999999999998,-1.93756384866386
58.9999999999998,-1.89651900894741
59.1999999999998,-2.2727344635362
59.3999999999998,-2.09167900146108
59.5999999999998,-1.31470778391075
59.7999999999997,-0.906543691020587
59.9999999999997,-1.20934816124225
60.1999999999997,-1.4510223514024
60.3999999999997,-0.758498681290287
60.5999999999997,-0.0488125858029891
60.7999999999997,-0.291259398578155
60.9999999999997,-0.578483732983168
61.1999999999997,-0.00413546108120381
61.3999999999997,0.686162779700771
61.5999999999997,0.742566194845214
61.7999999999997,0.480488064776938
61.9999999999997,0.629603711117827
62.1999999999997,1.30678477561054
62.3999999999997,1.72443976773969
62.5999999999997,1.30927496964766
62.7999999999997,1.09465155325372
62.9999999999998,1.83594687487522
63.1999999999998,2.345239074968
63.3999999999998,2.06247725371171
63.5999999999998,1.76051017446846
63.7999999999998,2.20213032705444
63.9999999999998,2.79385424532481
64.1999999999998,2.76170204006194
64.3999999999998,2.392208991449
64.5999999999998,2.36371989348449
64.7999999999998,3.02315970622208
64.9999999999998,3.23917210169475
65.1999999999998,2.70480581499681
65.3999999999998,2.47542538718621
65.5999999999998,2.96043109245017
65.7999999999998,3.39028461529187
65.9999999999998,2.91104721553665
66.1999999999998,2.5925210419544
66.3999999999998,2.74781465054951
66.5999999999999,3.18741022434385
66.7999999999999,3.0398197878648
66.9999999999999,2.55757871927296
67.1999999999999,2.47939788656081
67.3999999999999,2.80420215690723
67.5999999999999,3.04930131976428
67.7999999999999,2.29989837191959
67.9999999999999,2.02764175329758
68.1999999999999,2.41515812743356
68.3999999999999,2.54748886582314
68.5999999999999,2.0643504271569
68.7999999999999,1.68284498266039
68.9999999999999,1.74372847733607
69.1999999999999,1.84495245889851
69.3999999999999,1.92325412068738
69.5999999999999,1.25294427423112
69.7999999999999,0.935984272928991
70,1.45608461214258
70.2,1.32920829909193
70.4,0.753902580177372
70.6,0.483340342442245
70.8,0.59069729479249
