"Time [ms]","Moving1.Torque [NewtonMeter]"
0,0
0.2,-0.0194706327804915
0.4,0.0249175464834004
0.6,-0.00212696514618921
0.8,-0.226005235397274
1,-0.552207307712653
1.2,-0.397227390683463
1.4,0.550625752501971
1.6,-0.415516273981454
1.8,-1.09771391408658
2,-0.938696708207987
2.2,0.129955087992085
2.4,1.13554035479577
2.6,-1.5107097604168
2.8,-1.50046025426899
3,-1.38292767907535
3.2,-0.405924216807971
3.4,0.136414355493416
3.6,-3.01523652590137
3.8,-3.30905249736699
4,-2.70038649142834
4.2,-3.56583519108483
4.4,-1.82523854469255
4.6,-3.16617917555139
4.8,-4.03635695007679
5,-1.43248769615287
5.2,-3.30955666173453
5.4,-2.98852862921761
5.6,-1.27260030883726
5.8,-3.83951911636904
6,-4.77912343573181
6.2,-4.29965044962158
6.4,-6.50142085602671
6.6,-4.28993083563775
6.8,-2.77517393164903
7,-6.28889693442434
7.2,-7.89103425807946
7.4,-5.53088642004424
7.59999999999999,-5.70297129510692
7.79999999999999,-7.4142448770183
7.99999999999999,-5.32960755100964
8.2,-5.60783401249526
8.4,-7.89246889246637
8.6,-6.63608334409719
8.8,-4.48151814412498
9,-3.58392999016185
9.2,-5.88698159415849
9.4,-5.8185537536834
9.6,-5.43278151375586
9.8,-5.18558668594125
10,-4.91896071862717
10.2,-3.84224170232262
10.4,-2.64959331548604
10.6,-2.46427653784314
10.8,-4.72119596154827
11,-5.36238789267318
11.2,-5.51623966255884
11.4,-2.58088547556381
11.6,-0.570879092499232
11.8,-0.148563050134805
12,-0.664140465258866
12.2,-0.595244443347771
12.4,-0.203255672524994
12.6,-0.282650289016284
12.8,-0.870052215753389
13,-0.438168855688359
13.2,0.794422967184201
13.4,3.45296374983054
13.6,5.74267454538443
13.8,5.75250307380112
14,5.22408453619892
14.2,3.52871776697305
14.4,2.74108825878689
14.6,2.75377460838253
14.8,4.15870886025667
15,6.10472278611212
15.2,7.39776440921361
15.4,8.09734090279478
15.6,7.96851479946984
15.8,7.44613841754213
16,6.91528056121762
16.2,6.95474297118836
16.4,7.890605274334
16.6,8.86841485350723
16.8,9.87813625109135
17,10.1073573379496
17.2,9.87006550752581
17.4,8.99482592846156
17.6,8.53628044244499
17.8,8.73433360799387
18,9.70207031492039
18.2,10.671008673001
18.4,11.3709677547197
18.6,11.0181475002636
18.8,10.1545225931972
19,9.1582572599301
19.2,8.89544255581936
19.4,10.2126453733639
19.6,11.2658893410834
19.8,11.4844257129849
20,10.3815346652104
20.2,9.94859989329387
20.4,11.11555666584
20.6,11.1630800097985
20.8,10.8751463371989
21,11.1830901464946
21.2,12.5072612170262
21.4,11.325744634902
21.6,9.95597007771819
21.8,11.3445512041895
22,12.5112015191304
22.2,12.4503843226961
22.4,12.3557372799162
22.6,13.7662998792053
22.8,14.0024417303625
23,12.3434896955961
23.2,12.0369433574586
23.4,12.5915930875202
23.6,11.5972831293008
23.8,12.4388256664086
24,15.8055645269834
24.2,12.8576908614736
24.4,12.2485036300288
24.6,14.8283315089005
24.8,13.0564436237002
25,15.8259625323976
25.2,15.6229599741614
25.4,11.9787754726136
25.6,15.5829436164394
25.8,15.5775184448527
26,16.6563194059548
26.2,17.8684422177403
26.4,14.8463421325184
26.6,18.2341379097371
26.7999999999999,19.5550253300183
26.9999999999999,17.884160696764
27.1999999999999,15.9452424438596
27.3999999999999,14.6101449050243
27.5999999999999,18.3681505224905
27.7999999999999,15.7195267855435
27.9999999999999,16.0434966332623
28.1999999999999,14.1726008957626
28.3999999999999,18.1942460203023
28.5999999999999,15.7710576165515
28.7999999999999,14.4468906037624
28.9999999999999,13.9735997826564
29.1999999999999,17.7461421967433
29.3999999999999,17.1312706798576
29.5999999999999,15.785675410796
29.7999999999999,13.3292777166178
29.9999999999999,14.7758976219629
30.1999999999999,10.6976779587283
30.3999999999999,10.3114241816319
30.5999999999999,8.63099962364538
30.7999999999999,11.7740800305064
30.9999999999999,7.97012086319335
31.1999999999999,8.21953156668329
31.3999999999999,6.94290451621382
31.5999999999999,7.78231915641675
31.7999999999999,4.16259554971136
31.9999999999999,3.84218885624139
32.1999999999999,6.79743577507497
32.3999999999999,2.01920945836024
32.5999999999999,0.487657635251316
32.7999999999999,1.28915652231329
32.9999999999999,1.45131923462973
33.1999999999999,-3.45956423184285
33.3999999999999,-2.21812229038329
33.5999999999999,0.550741193266255
33.7999999999999,-3.26727158355582
33.9999999999999,-5.96952157906166
34.1999999999999,-3.16123159921249
34.3999999999999,-3.26141497087954
34.5999999999999,-7.84917068222955
34.7999999999999,-6.68591122299871
34.9999999999999,-5.08293505006425
35.1999999999999,-5.75649127679874
35.3999999999999,-9.31158696678361
35.5999999999999,-5.88829741347687
35.7999999999999,-5.73592466767154
35.9999999999999,-7.39629481380682
36.1999999999999,-9.3382498573095
36.3999999999999,-6.45105261174313
36.5999999999999,-5.89271616786109
36.7999999999999,-7.96576874745919
36.9999999999999,-8.62945060147569
37.1999999999999,-6.5448480127409
37.3999999999999,-5.16089191644886
37.5999999999999,-6.96539139659601
37.7999999999999,-7.41211470445866
37.9999999999999,-6.17588226809249
38.1999999999999,-4.37394634046807
38.3999999999999,-4.79045597195097
38.5999999999999,-5.84048903508042
38.7999999999999,-4.72620527575297
38.9999999999999,-3.42481389560303
39.1999999999999,-2.89859422431056
39.3999999999999,-3.27153281723142
39.5999999999999,-3.22716743548334
39.7999999999999,-2.15751037149695
39.9999999999999,-1.32923847925603
40.1999999999999,-1.20790456661919
40.3999999999999,-1.03809385515945
40.5999999999999,-0.233336240700974
40.7999999999999,0.473587631082791
40.9999999999999,0.874788121460996
41.1999999999999,1.07721042340652
41.3999999999999,1.64661151330515
41.5999999999999,2.52040291781321
41.7999999999999,2.98135269648412
41.9999999999999,2.87409626071099
42.1999999999999,3.11411200966961
42.3999999999999,4.37073319723672
42.5999999999999,5.24510543307062
42.7999999999999,5.29632463187783
42.9999999999999,4.94243300563749
43.1999999999998,5.286708708146
43.3999999999998,6.51197066432495
43.5999999999998,7.71292573386697
43.7999999999998,7.19751369739494
43.9999999999998,6.35591641132894
44.1999999999998,7.20685251580367
44.3999999999998,8.59063244902473
44.5999999999998,9.58079436056363
44.7999999999998,8.80303893026377
44.9999999999998,7.52205207476756
45.1999999999998,8.67747601983228
45.3999999999998,10.5166810207832
45.5999999999998,10.5950885153732
45.7999999999998,9.47083593718665
45.9999999999998,8.58742962561668
46.1999999999998,9.8818250025773
46.3999999999998,11.5982614101058
46.5999999999998,10.4149249696607
46.7999999999998,9.07646812465002
46.9999999999998,9.30964670219409
47.1999999999998,11.1817186772858
47.3999999999998,11.5720515123587
47.5999999999998,8.87974393415308
47.7999999999998,8.58403019185784
47.9999999999998,9.82734813193143
48.1999999999998,11.3316279920463
48.3999999999998,9.65315463745515
48.5999999999998,7.3992584070926
48.7999999999998,9.31221596565318
48.9999999999998,10.1680340930715
49.1999999999998,9.28419403548618
49.3999999999998,6.71091025234828
49.5999999999998,7.01479954130281
49.7999999999998,8.66461270148615
49.9999999999998,8.0429044326988
50.1999999999998,5.75936426560503
50.3999999999998,5.18613640422344
50.5999999999998,7.43297530300755
50.7999999999998,6.19599107362425
50.9999999999998,4.22423648203349
51.1999999999998,3.50787941238752
51.3999999999998,5.62389236939925
51.5999999999998,5.14683721582691
51.7999999999998,2.72347945713026
51.9999999999998,2.54732688748568
52.1999999999998,3.56611206523198
52.3999999999998,3.5324150173619
52.5999999999998,1.23977323997477
52.7999999999998,0.680312253355209
52.9999999999998,1.63932798617324
53.1999999999998,2.33914394211788
53.3999999999998,0.234732897720235
53.5999999999998,-0.473073537960592
53.7999999999998,0.55780038521878
53.9999999999998,0.906673789941234
54.1999999999998,-0.330379298183623
54.3999999999998,-1.67793491815276
54.5999999999998,-0.369264009971016
54.7999999999998,0.160929276321371
54.9999999999998,-0.645681120584921
55.1999999999998,-1.71249203536762
55.3999999999998,-1.46576418913948
55.5999999999998,-0.368614691711496
55.7999999999998,-0.859273051315316
55.9999999999998,-1.65227844255146
56.1999999999998,-1.67753213576073
56.3999999999998,-0.732754346661523
56.5999999999998,-0.403159047171587
56.7999999999998,-1.01323076488504
56.9999999999998,-1.16846123849989
57.1999999999998,-0.645147689928654
57.3999999999998,-0.141278298024734
57.5999999999998,-0.243316641352585
57.7999999999998,-0.439830903105652
57.9999999999998,-0.127367140099158
58.1999999999998,0.50995627267479
58.3999999999998,0.651487690300633
58.5999999999998,0.626936193416799
58.7999999999998,0.957386617399787
58.9999999999998,1.39300932654182
59.1999999999998,1.77271653505343
59.3999999999998,1.64835874063038
59.5999999999998,1.80323280333691
59.7999999999997,2.60102791203831
59.9999999999997,3.00933424162763
60.1999999999997,2.97727646361197
60.3999999999997,2.90044383167294
60.5999999999997,3.50815793369049
60.7999999999997,4.33112485512992
60.9999999999997,4.62888534041983
61.1999999999997,4.17825510786074
61.3999999999997,4.11194807480952
61.5999999999997,5.24586945269639
61.7999999999997,6.09262941038125
61.9999999999997,5.97773844219898
62.1999999999997,5.26574706750034
62.3999999999997,5.43223570949836
62.5999999999997,6.87333301509869
62.7999999999997,7.65422482729918
62.9999999999998,6.94655690143728
63.1999999999998,6.31830591716877
63.3999999999998,6.99276455164917
63.5999999999998,8.44489358547543
63.7999999999998,8.78916549488125
63.9999999999998,7.47804832984028
64.1999999999998,7.19914756238144
64.3999999999998,8.64911056946937
64.5999999999998,9.58881764268407
64.7999999999998,9.04871260904988
64.9999999999998,7.67695054191883
65.1999999999998,8.15160452832084
65.3999999999998,9.88934645256602
