"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.2,-0.0336166987649978,-0.868134759369098,0.901751458134096
0.4,-0.0220459961966919,-1.72904614183853,1.75109213803522
0.6,0.0559997054410489,-2.57669850473316,2.52069879929211
0.8,0.250086715539262,-3.47402804056178,3.22394132502252
1,0.496124366217583,-4.40855249172635,3.91242812550877
1.2,0.73544368641922,-5.3512318179497,4.61578813153048
1.4,1.05503202260105,-6.20115885315886,5.14612683055781
1.6,1.47652359812705,-7.05429061381617,5.57776701568912
1.8,2.03149584528801,-8.02280946336544,5.99131361807743
2,2.51743207237828,-8.94190767365832,6.42447560128004
2.2,3.03458494967684,-9.8710299543114,6.83644500463457
2.4,3.68942298741742,-10.736886675806,7.04746368838861
2.6,4.40941178356536,-11.6057826751426,7.19637089157725
2.8,5.18884923887124,-12.4270989791892,7.23824974031799
3,5.86880991563175,-13.172506645049,7.30369672941723
3.2,6.57685706957674,-13.9906210490233,7.41376397944651
3.4,7.4191207445168,-14.7778140206116,7.35869327609478
3.6,8.24225636654677,-15.501626125197,7.25936975865024
3.8,9.04634203637744,-16.1122205258852,7.06587848950772
4,9.81234433424355,-16.6989165899852,6.88657225574169
4.2,10.7326812591862,-17.4243420698749,6.6916608106887
4.4,11.7405382615355,-18.045196150234,6.30465788869846
4.6,12.5949494017738,-18.4540993775029,5.85914997572904
4.8,13.3965956593971,-18.7423376183778,5.34574195898066
5,14.2365145930195,-19.003443095861,4.76692850284149
5.2,15.1136909010169,-19.3582481293945,4.24455722837768
5.4,16.0244180517943,-19.6680983226762,3.64368027088194
5.6,16.7441316605445,-19.7492085211836,3.00507686063909
5.8,17.3241250088814,-19.7201628859146,2.39603787703318
6,17.9300766599988,-19.6304126123161,1.70033595231732
6.2,18.5031646808787,-19.4781181579149,0.974953477036181
6.4,19.1921598042755,-19.378838242236,0.186678437960587
6.6,19.8637910982537,-19.1550055250306,-0.708785573223089
6.8,20.3791113009023,-18.819345412362,-1.5597658885403
7,20.8600706980125,-18.5194753870958,-2.34059531091666
7.2,21.3499982394063,-18.2495788026441,-3.10041943676217
7.4,21.7988894105834,-17.9882976226019,-3.81059178798142
7.59999999999999,22.2126115635531,-17.6589659182541,-4.55364564529908
7.79999999999999,22.545911029058,-17.1569720925108,-5.38893893654724
7.99999999999999,22.7521726209564,-16.5744080835376,-6.17776453741878
8.2,22.8894053833668,-16.0348249471774,-6.85458043618948
8.4,23.045532737188,-15.5146027476354,-7.53092998955262
8.6,23.1182392548266,-14.8267818239802,-8.29145743084639
8.8,23.1635454200092,-14.1059074687989,-9.05763795121029
9,23.0944170392257,-13.3148079435972,-9.77960909562851
9.2,22.8899410288889,-12.4568293951403,-10.4331116337486
9.4,22.6902258645922,-11.7566482855696,-10.9335775790227
9.6,22.4879269664698,-11.1345024390311,-11.3534245274387
9.8,22.2736461258871,-10.4139923234259,-11.8596538024612
10,21.9169022292161,-9.55873429102219,-12.3581679381939
10.2,21.3994250746542,-8.64514040395887,-12.7542846706954
10.4,20.8362811066701,-7.75363161257769,-13.0826494940924
10.6,20.2020832338802,-6.89819750017291,-13.3038857337073
10.8,19.5498557442052,-6.14078696810927,-13.4090687760959
11,18.8814741229966,-5.37117956480033,-13.5102945581963
11.2,18.165269380245,-4.46508127769736,-13.7001881025476
11.4,17.3700687265107,-3.4568957668406,-13.9131729596701
11.6,16.5064051889961,-2.49216751930493,-14.0142376696912
11.8,15.6534676145144,-1.63321523342642,-14.020252381088
12,14.8266296415721,-0.879158794753694,-13.9474708468184
12.2,14.0511796359192,-0.233187815553456,-13.8179918203657
12.4,13.2966295947844,0.338466433695766,-13.6350960284801
12.6,12.5261610213844,0.908030099275532,-13.43419112066
12.8,11.7022646222189,1.5118286674345,-13.2140932896534
13,10.8083492156386,2.17315869770331,-12.9815079133419
13.2,9.87774337411299,2.7873481776983,-12.6650915518113
13.4,8.98289669613605,3.29927676101033,-12.2821734571464
13.6,8.16755622931099,3.66855696683127,-11.8361131961423
13.8,7.4229775888334,3.95045522171213,-11.3734328105455
14,6.69078225037234,4.17664214892648,-10.8674243992988
14.2,5.88819377853764,4.40920736077423,-10.2974011393119
14.4,5.05065637514893,4.64437695516879,-9.69503333031772
14.6,4.2164749180297,4.85502017264208,-9.07149509067178
14.8,3.44291376268942,5.04779694016453,-8.49071070285395
