"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.2,0.00650696734577356,-0.898284037640571,0.891777070294797
0.4,0.0532665648237437,-1.78208932185109,1.72882275702734
0.6,0.161291192073065,-2.64554734936313,2.48425615729007
0.8,0.39136063111764,-3.56255939100609,3.17119875988845
1,0.669166881368305,-4.5119867621974,3.8428198808291
1.2,0.92228130525852,-5.45434477653167,4.53206347127315
1.4,1.23715532093044,-6.29073222494349,5.05357690401305
1.6,1.66573470904335,-7.14338328093692,5.47764857189357
1.8,2.23936698920728,-8.1144040148974,5.87503702569012
2,2.67981576747871,-8.99963078396956,6.31981501649085
2.2,3.11951838165476,-9.89132412048958,6.77180573883482
2.4,3.71077139585562,-10.7338744571164,7.02310306126078
2.6,4.36988150773723,-11.5936191731674,7.22373766543021
2.8,5.09128086704369,-12.4154384555721,7.32415758852845
3,5.69056523112942,-13.1670394876677,7.47647425653833
3.2,6.31983324944224,-14.0037229131182,7.68388966367595
3.4,7.15183869288619,-14.7958783829732,7.64403969008703
3.6,7.97365941932678,-15.5247143353315,7.55105491600468
3.8,8.78014241155735,-16.1412838226629,7.36114141110556
4,9.5336755666717,-16.7422890164933,7.20861344982158
4.2,10.4349965839131,-17.4951046369462,7.06010805303312
4.4,11.4474375198197,-18.1459939240204,6.69855640420067
4.6,12.3082118394692,-18.5894266098401,6.28121477037091
4.8,13.1268225591083,-18.9067961776738,5.77997361856556
5,13.9740452195171,-19.2015446221092,5.22749940259209
5.2,14.8582604466006,-19.5852291529289,4.72696870632824
5.4,15.788142371931,-19.9174316544279,4.12928928249691
5.6,16.5385296875395,-20.0441246640851,3.50559497654563
5.8,17.1585562307822,-20.0722724235135,2.91371619273122
6,17.8090598303869,-20.0540920193586,2.24503218897169
6.2,18.5000830342084,-20.0788318506998,1.57874881649132
6.4,19.194264380316,-20.128504898472,0.934240518155985
6.6,19.84654870894,-20.0245969186695,0.178048209729479
6.8,20.3788918899753,-19.7473801404473,-0.631511749527945
7,20.8540685700125,-19.4430717264656,-1.41099684354687
7.2,21.327835977933,-19.1292318286577,-2.19860414927537
7.4,21.8028652044176,-18.7945373508679,-3.00832785354972
7.59999999999999,22.2596021979071,-18.4604560272028,-3.79914617070434
7.79999999999999,22.6065818125327,-17.976773648497,-4.62980816403566
7.99999999999999,22.8810915992638,-17.3393153394503,-5.54177625981351
8.2,23.0975856792184,-16.6491631320159,-6.44842254720246
8.4,23.2277308901574,-15.9915365087464,-7.23619438141097
8.6,23.3364623556155,-15.3667611075374,-7.96970124807808
8.8,23.4223268380008,-14.6800492906962,-8.74227754730452
9,23.4327190356939,-13.9270209677936,-9.5056980679003
9.2,23.2847991369113,-13.0818970654202,-10.2029020714911
9.4,23.0584802506931,-12.1822870961622,-10.876193154531
9.6,22.7401651960444,-11.2624316014082,-11.4777335946362
9.8,22.3980010391351,-10.4542168516172,-11.9437841875179
10,22.0313153126346,-9.66069976943884,-12.3706155431958
10.2,21.6156491982391,-8.79390528292382,-12.8217439153152
10.4,21.1082899678113,-7.82056621161789,-13.2877237561935
10.6,20.4950126261248,-6.82733952873373,-13.667673097391
10.8,19.7871211839922,-5.83834177764865,-13.9487794063435
11,19.0438611156824,-4.8743573846838,-14.1695037309985
11.2,18.2647929713131,-3.95458858151674,-14.3102043897963
11.4,17.4982161384529,-3.11917514665507,-14.3790409917978
11.6,16.7241216982242,-2.33964382760599,-14.3844778706182
11.8,15.93327240296,-1.54548642217418,-14.3877859807858
12,15.1000509875564,-0.732089594536207,-14.3679613930202
12.2,14.2048159871651,0.1243341167602,-14.3291501039253
12.4,13.2606242070392,0.965808981243531,-14.2264331882827
12.6,12.2810530974099,1.75001131069582,-14.0310644081057
12.8,11.3279448858451,2.42381971671265,-13.7517646025577
13,10.4411293077217,2.97345888135886,-13.4145881890805
13.2,9.60630052791068,3.42982799830189,-13.0361285262126
13.4,8.79215352315665,3.82779595734479,-12.6199494805014
13.6,7.90303244549205,4.24719561848023,-12.1502280639723
13.8,6.95857537944593,4.6830673996259,-11.6416427790718
14,5.99078442821384,5.09794665713262,-11.0887310853465
14.2,5.04022040849736,5.46845387124241,-10.5086742797398
14.4,4.13874567203075,5.78914821304786,-9.92789388507861
14.6,3.30721935433147,6.02539439113015,-9.33261374546162
14.8,2.55250877062546,6.1743861582068,-8.72689492883226
15,1.84625474070586,6.22281732279205,-8.06907206349791
15.2,1.1605409019378,6.20405631781544,-7.36459721975324
15.4,0.471145273097266,6.14787498136663,-6.6190202544639
15.6,-0.243354383221013,6.07624486666604,-5.83289048344503
15.8,-0.977694769184336,5.99763990442581,-5.01994513524147
16,-1.68412229512616,5.89184696921757,-4.20772467409141
16.2,-2.32551788932265,5.7447466836706,-3.41922879434795
16.4,-2.8683210807772,5.52910072423488,-2.66077964345769
16.6,-3.31379247320424,5.23944076531201,-1.92564829210777
16.8,-3.69185569985024,4.87305127776308,-1.18119557791285
17,-4.04077072324538,4.43188201244749,-0.391111289202104
17.2,-4.38396536357839,3.92716390526093,0.456801458317464
17.4,-4.69498498701025,3.38133675896197,1.31364822804828
17.6,-4.97019316683438,2.82288265246228,2.1473105143721
17.8,-5.184404534895,2.26375927968274,2.92064525521226
18,-5.32399132519584,1.68606828284158,3.63792304235426
18.2,-5.37874023794024,1.05378006988235,4.32496016805789
18.4,-5.36840355418761,0.322860772776571,5.04554278141104
18.6,-5.32173302356486,-0.451461615827565,5.77319463939243
18.8,-5.23699626369426,-1.23890189228157,6.47589815597583
19,-5.12512533089765,-2.01052853729696,7.13565386819461
19.2,-4.96619350035591,-2.77914575236813,7.74533925272404
19.4,-4.7180973109732,-3.57533016256234,8.29342747353554
19.6,-4.39426598316059,-4.4124662354036,8.80673221856419
19.8,-4.03344713605752,-5.27783065704691,9.31127779310443
20,-3.63975623814913,-6.17519351097957,9.8149497491287
20.2,-3.16805107877597,-7.08857924834066,10.2566303271166
20.4,-2.62834924775801,-7.96209011829472,10.5904393660527
20.6,-2.06176475026327,-8.7572815620105,10.8190463122738
20.8,-1.45412170744196,-9.59057019682155,11.0446919042635
21,-0.772434512079199,-10.4761636242942,11.2485981363734
21.2,-0.0528523359556067,-11.3398605278053,11.3927128637609
21.4,0.674862866493363,-12.1477649555379,11.4729020890445
21.6,1.43689990348476,-12.9322083962389,11.4953084927542
21.8,2.29049197468075,-13.6914408552255,11.4009488805448
22,3.2395956854269,-14.3886804488358,11.1490847634089
22.2,4.19162144745782,-15.0511049122604,10.8594834648026
22.4,5.15046289220286,-15.7249700639653,10.5745071717625
22.6,6.10664688328073,-16.2595523485842,10.1529054653035
22.8,6.98047964330138,-16.6844957022208,9.70401605891944
23,7.86727566483369,-17.0802161959229,9.21294053108925
23.2,8.9295058249133,-17.5342448498336,8.60473902492027
23.4,9.93836069837463,-17.9618132522008,8.02345255382614
23.6,10.8679428826115,-18.3296274857073,7.46168460309575
23.8,11.8126617731114,-18.6025887355479,6.78992696243647
24,12.6793115389275,-18.7522691009303,6.07295756200288
24.2,13.5510740534811,-18.9006639174952,5.34958986401409
24.4,14.5122323080298,-19.0790194637611,4.56678715573129
24.6,15.3433309932225,-19.144137844983,3.80080685176053
24.8,16.0400256323265,-19.0746410190796,3.03461538675311
25,16.7131088157935,-18.8593462619343,2.14623744614073
25.2,17.363223588307,-18.5839881518245,1.22076456351754
25.4,18.1228914701099,-18.4445773826692,0.321685912559214
25.6,18.8169093075331,-18.1989927422981,-0.617916565235035
25.8,19.2782087115197,-17.7558422765653,-1.5223664349544
26,19.61815700941,-17.1541042124171,-2.4640527969929
26.2,19.9831234618229,-16.4153138521425,-3.56780960968042
26.4,20.4556257883836,-15.8035481452538,-4.65207764312987
26.6,20.8042426482145,-15.127142206557,-5.67710044165754
26.7999999999999,20.8414916651614,-14.3465066603805,-6.49498500478089
26.9999999999999,20.9220024369204,-13.5345405718862,-7.38746186503424
27.1999999999999,21.1888483492631,-12.7729843292178,-8.41586402004525
27.3999999999999,21.3825322774732,-12.139651331962,-9.24288094551118
27.5999999999999,21.2701300306433,-11.3509787618291,-9.91915126881424
27.7999999999999,21.1177384313796,-10.5817780993875,-10.5359603319921
27.9999999999999,21.1385359436391,-9.6699338755488,-11.4686020680903
28.1999999999999,21.0084444942426,-8.83979018902621,-12.1686543052164
28.3999999999999,20.6278890249552,-7.92231437451504,-12.7055746504402
28.5999999999999,20.1795835239948,-7.07539751845039,-13.1041860055444
28.7999999999999,20.0074300849,-6.22849238619961,-13.7789376987004
28.9999999999999,19.650879759712,-5.41063169693286,-14.2402480627791
29.1999999999999,19.0767700696013,-4.65645221940167,-14.4203178501996
29.3999999999999,18.3823085365418,-3.84080149877628,-14.5415070377655
29.5999999999999,17.8557869820375,-2.91770196178537,-14.9380850202521
